# key|value
32691|6132
76967|11272
25833|10972
44859|8109
84165|12454
21633|11394
86099|10686
24470|13051
73229|7751
94767|17123
12038|664
79260|6705
52756|8535
75763|9654
15495|8820
31625|4934
29746|8357
4643|6873
55589|10298
15759|6148
58143|9209
97026|10646
21965|8323
406|8690
97214|8083
59523|3101
82570|8739
6768|10139
61287|13143
62072|7776
35190|12211
40284|11866
58354|11546
80|11651
16930|11488
47447|13550
87671|10140
22009|9583
42791|10742
94321|8416
54470|8771
95570|10009
43704|11688
177|11183
53490|7867
32584|16134
78167|7013
4871|8031
85147|13342
17045|9212
57657|10988
95698|9145
98449|10344
91349|13989
77725|8694
27057|13931
21265|9718
12900|6248
39692|7791
91243|9909
91415|9496
81337|8300
7041|11994
46997|11640
33839|6856
27843|8027
64645|7238
96152|12503
54343|10881
2034|7533
98002|9492
77715|7103
6244|12635
32025|9211
55150|10278
97887|6439
46797|10273
95964|11251
18235|8620
40830|7684
60483|10756
85732|6660
13285|6924
44469|10425
31663|8774
45561|6087
26179|4307
84863|10935
28573|11675
2203|13100
94689|8084
87079|10551
92465|10682
11426|9378
88136|12073
85254|13185
31056|7838
91488|11386
82536|10627
64247|10331
77854|9363
15914|13444
5799|11456
45726|6365
59128|12058
57112|9161
5305|10910
98769|11342
53546|8797
96687|9090
33021|10256
34755|11054
72408|10750
34006|9259
54850|10413
50695|12128
31293|12859
33265|17134
34237|6859
84789|9711
33319|7147
39201|10875
4577|11454
71746|9481
38811|8081
60004|7636
12694|6456
40470|9575
42013|12130
15259|7723
2613|11372
79586|9423
77977|8475
5343|8092
5074|9096
32204|10114
29002|11431
85861|9063
31145|8059
44074|8366
74832|12501
28045|8018
90521|6932
18376|4045
98714|10044
3708|10218
95692|12555
58090|10136
88207|11854
65153|8588
60875|7978
71043|11673
33042|8011
80156|6658
26779|11776
84755|10830
78949|6241
37715|10992
18745|11104
35907|11205
16235|9455
63152|11088
78102|10145
84278|10096
39532|8148
60303|11852
25773|9058
17748|13258
55562|8345
34244|8484
36244|9042
91609|10758
56883|11913
87483|11368
10600|9819
94231|12502
97855|9040
29990|8105
14601|8417
35619|10410
58394|12914
8525|12295
17073|11647
54321|9201
7462|9408
80910|10278
96745|12147
68260|10378
86996|8984
50194|11055
94511|9164
99558|9442
54691|8789
25898|11982
49328|11128
9359|11405
84466|10411
3310|8062
86872|12381
66587|13780
20381|9946
27303|7646
26322|9851
97970|6130
39535|8706
11415|9529
55044|7453
63298|13595
18296|10346
49684|11868
80321|6332
10283|11875
31436|8947
92138|9520
92821|13437
45796|13040
78917|10956
50957|10256
8124|13979
63839|10671
9167|13737
16136|8339
76700|10578
4359|10420
64380|9818
46858|11927
22526|11668
74036|9561
24047|6537
28337|2634
95915|11184
44356|9618
31850|11954
22433|10888
14618|13866
71873|11175
71684|8315
23092|12019
83921|11206
52419|11987
50012|6070
24039|9212
80482|8861
10294|8513
73570|11082
73305|8537
4564|11944
21317|11852
78100|10376
77253|11723
28323|10598
85731|10517
17112|13578
56854|11012
57593|9503
36894|11315
82472|9505
5013|9781
8792|10280
68291|13083
5369|8368
77615|6259
73635|10808
37737|6323
86827|9135
60367|3850
19251|9279
39256|8081
46883|12896
90823|10796
20463|10006
42717|11602
35392|6302
29839|6965
87281|7176
58414|10414
45827|11743
39144|8493
93102|6824
27172|8546
59472|9657
49054|10782
36136|8108
93119|12384
70490|16736
60005|4352
62529|16159
51972|9527
90628|12253
76848|11131
88945|10375
14894|9667
34208|9640
28889|12554
43299|8379
78354|12477
62112|11357
97703|9444
50368|7176
30821|11371
1287|14129
66226|12604
49194|11261
9923|19670
65298|11672
44341|18536
93674|11526
43176|9392
61567|8787
69303|10846
87915|11014
31837|10247
85381|9971
87216|11330
25764|6354
96602|6336
61142|7183
75776|8273
39255|2255
75850|12210
8153|9649
65986|10739
41989|10000
80747|12578
58208|8342
2748|10416
4123|10731
47606|13285
69325|6273
94242|8231
63289|7611
37466|9296
85458|10471
91093|11719
35654|13999
13380|9184
49482|11556
73086|10868
1089|9493
980|12490
16339|9689
10395|8819
45864|9252
92010|12210
84335|13884
99864|13669
81259|11786
30882|8674
86150|10078
14103|8865
31342|8609
3113|8558
48289|6513
65204|10336
4911|11079
43361|11486
50845|6730
81154|12851
23416|12201
71889|9718
16336|10416
5819|6863
28314|19863
3845|15868
69476|8646
14958|11896
66703|8247
14143|12099
95212|7630
97083|9206
20899|6029
75704|11340
43656|9673
21022|11884
54056|8520
97261|10809
76495|7407
23442|8146
32903|14257
18605|8392
58356|11852
30045|10249
52684|11827
95121|7051
90527|7666
50798|10667
83889|8102
55828|9579
58426|8398
46520|10244
63973|9473
60783|9136
94304|9791
58580|8326
94551|10601
50475|10564
80559|12095
10343|8310
39463|11995
9661|9218
68994|10208
8497|926
900|11151
60346|7242
87712|8481
45256|11403
74277|11399
77570|11277
14883|11354
50081|10652
80001|8060
85817|8400
73925|10657
47159|10937
17395|13038
50704|6407
64592|11425
29945|10056
18825|10301
91369|10045
60970|12925
43775|11429
8565|12662
3171|8478
96329|9685
89950|5234
83262|10788
49632|9496
97621|8619
43347|13410
28565|9867
20552|11684
57217|8680
97705|9383
77333|11238
47418|18041
30931|11137
30011|9671
30602|6749
35436|8725
86493|12613
63524|12546
13812|10045
51737|11720
1432|7245
59006|9791
41400|9967
83707|8910
4031|11236
44516|13419
431|10132
92085|8292
66299|6328
49273|9943
8075|12628
6811|13119
62612|9783
31198|8991
29510|11683
34267|8143
62654|10366
97088|10779
40703|11949
46478|7309
71194|12075
16198|11299
45367|11967
3214|13136
44809|11637
67708|2782
71390|8596
79460|6424
39869|8588
81118|8294
68277|8076
40551|9498
22807|11960
5003|8063
98611|10559
13652|6848
84412|10066
23685|9175
7548|11417
28570|11323
63846|10844
65560|9606
41113|9721
9429|11643
67188|7641
34109|10364
52153|12872
53345|8185
19627|12643
83256|8570
11227|9278
36684|6244
62711|8041
72490|11481
94588|10391
50157|8150
80642|10659
5997|10961
57524|9214
25781|11662
63084|13306
12172|12291
4799|9064
91566|10957
21235|13432
88121|8002
26932|6853
24822|10527
43946|11902
59808|10122
98344|12116
76995|8191
35449|8323
2323|6967
35512|11585
21428|12362
57148|10895
89476|9290
52990|15492
268|7917
80231|7799
95179|13865
94809|7727
59950|8296
62091|9500
44037|12252
78327|9458
96805|9449
38039|8427
6445|6504
70989|12322
6695|10703
68092|6452
61429|10464
95978|10839
4503|12177
76150|9726
6725|8783
45350|10009
50665|6209
26048|10535
9102|8143
52230|9069
81315|9197
17374|11421
65106|8940
92782|6540
13262|8581
77627|8999
81153|11979
515|9004
61773|8596
93444|9258
62000|11445
47202|8984
32104|10547
17649|13087
94157|2618
80427|9963
35272|10682
25187|10067
69820|11141
86732|8847
47714|10401
97157|9949
1108|11864
65862|6712
89246|11487
38346|7798
26013|6700
81651|8678
43953|11073
91411|8066
18769|9688
65302|11885
49910|5469
1110|9511
53717|2612
19996|11570
46179|6536
85061|4708
69500|11669
75962|7341
28322|10472
83752|9257
13861|8819
22969|8674
91644|9201
7106|9187
85064|11380
60301|11980
42135|11109
23730|12997
71888|9684
82903|11188
90951|12533
5075|11341
60227|9997
69304|13311
59708|7861
75869|11671
29392|12761
13853|13851
43445|8611
35620|11741
28940|9158
25770|11676
66037|10236
94179|7164
20268|9335
19384|7369
88158|10128
57610|10159
43865|13666
53554|11385
93924|8146
9076|10915
28669|10440
63142|6986
83701|11357
13633|8946
9427|11362
24539|9465
86086|10777
1276|5472
86790|8999
30722|7084
9030|13890
18489|9815
44082|9942
11842|9202
83802|9295
8235|13123
46755|6899
6136|13978
23461|9023
12362|1732
4580|10550
22675|11774
61284|11441
56220|9945
42076|11546
26510|12246
2262|4535
43368|7587
8234|7465
55067|10640
71307|10990
35906|6108
84418|9905
68528|8554
68102|9819
21106|9701
61916|8892
85368|12772
61980|13483
27341|7188
53283|9924
3712|13721
48563|12030
25212|13978
74539|9401
29003|11507
82478|10939
54475|11676
2887|11469
14821|9839
65382|12846
86774|16127
1261|6878
89767|10241
27041|10792
89646|10661
1720|6492
67617|10132
65207|11310
18316|11443
28900|15363
18086|10837
62364|5864
94992|5434
86306|19602
3464|9002
16602|12892
89297|6342
37389|9651
63089|8848
72232|8947
99827|7925
11983|8461
56636|11055
67924|12901
17785|10569
82164|11793
51389|12908
25587|8525
23150|7369
26992|6256
96350|8761
38694|6245
36108|10104
66566|13887
45072|7232
97665|11603
96575|7107
76943|12191
45992|12410
66463|10103
23387|12978
20222|11936
97076|10094
27701|10247
83420|11895
5363|9258
69355|2244
36260|10499
47956|9777
4046|11836
61595|7487
50549|11470
96351|8797
59085|13574
95693|8670
26153|11546
74718|7185
46619|9277
12116|11643
3613|7193
88096|13315
20677|9364
59901|10080
11410|10961
26183|8469
31441|9348
72172|8586
84607|10513
23004|9288
81032|11141
56986|9906
24077|9790
74362|9291
75472|12959
81970|8098
5494|9147
15492|9163
80847|10263
97780|9093
58190|8699
45283|11644
32604|8818
36496|10413
79923|7586
1078|8977
24102|9546
96064|11303
35246|11646
39119|7931
4330|5680
59221|13668
11026|8927
98365|13861
70945|11959
89100|10118
13630|11829
95440|8222
21189|9756
75874|6838
80268|12262
21268|10044
18019|11874
94752|9534
2744|13011
25108|9517
22327|8239
61159|8619
12617|12983
23989|6471
14923|8006
99913|11376
43868|9017
42979|7527
81929|10934
7565|10196
93036|11924
1906|6555
21853|19903
6813|12215
69784|11392
24325|9599
71374|10145
38763|11876
45227|7184
9657|8951
4006|10601
44306|11240
92494|9897
29176|9110
56868|12799
65895|11964
96966|6258
33381|11680
45149|9577
61627|11626
87710|6399
83536|9927
38878|8689
74356|14410
33532|11667
85200|11469
81672|12857
95781|11869
53271|10092
25260|8404
42178|10664
25564|8828
4074|11720
44060|9939
93568|8257
41703|11454
93028|10147
90279|9107
81163|6273
24541|6824
30119|8858
3757|10006
95873|16866
25063|10906
40813|8128
85914|9306
83596|13570
51032|11890
15694|9242
82439|11020
60183|7043
64667|10976
42187|9281
49836|8170
64760|9348
59700|9618
38925|9362
45401|4347
43417|9262
37854|8376
33685|9441
19541|11565
16221|11370
47128|10333
51041|9749
15205|11623
68958|8578
20330|7629
16878|12745
94867|8891
75605|10631
19246|9412
81945|7999
24975|10086
67496|1935
99804|9468
47692|10918
83504|7617
72446|6402
34636|9988
52558|11195
4910|7430
9273|13646
20752|12865
59370|6573
84345|11091
58657|8841
92112|9626
42982|8389
87507|9261
23960|9115
35885|11606
81873|8546
31328|11825
71470|8935
95234|4865
13286|11733
12687|8292
3797|8187
54266|6941
35641|7117
6334|8243
85955|9436
76965|10530
12961|6249
85068|8191
12468|6154
78012|14997
83534|8989
70933|8252
32009|11230
52277|11536
85547|12696
39596|8038
32052|8396
19449|8268
17261|10173
49218|9593
27080|9798
6250|11457
26665|15722
54700|10603
50150|10968
82565|7791
24402|8798
77418|8541
81285|12472
76444|11435
56121|8596
7432|12558
43081|9102
69066|8303
68428|9983
1590|9215
79731|6169
90349|8670
42065|10871
87340|12720
82044|9158
71847|9052
13712|6235
64510|10560
44841|8555
87591|14913
76480|9051
68742|8189
9596|11397
20066|6278
54880|9880
10201|3118
15419|1871
96066|9129
30492|7571
50275|10713
26863|9770
76106|8833
2708|9396
37038|9649
54680|10355
59655|7023
90567|7637
26716|9241
98497|11373
69312|6923
64733|11751
90001|11726
12070|10724
64423|8101
12322|9513
26136|10241
13979|9287
14128|9024
3459|9421
60972|9076
18111|12564
40592|10800
49268|9252
66665|11534
79819|8274
18506|10116
49112|9281
22380|11602
94707|12734
79442|6107
63466|13817
69065|8348
66174|8942
57945|10130
63887|1933
21612|9501
90825|8882
88988|9784
18339|8261
31820|8439
27910|18901
85845|8039
80223|6602
23396|9292
17678|9887
14367|11031
38037|8098
16086|8923
94747|14787
84222|6646
17433|10108
45037|9936
89288|9050
71244|11714
86816|6819
22541|9670
21981|7169
7728|9574
82300|11925
66227|11174
99486|11023
84156|8496
42073|11373
52266|11718
60987|8775
16973|9686
36917|10845
10111|8308
83309|10983
773|6696
63965|8625
61098|7358
17535|7357
86034|2048
82422|10457
61983|8197
48611|9217
69336|10113
52911|10003
98183|11831
75932|12480
79512|7769
98246|10462
18970|9918
52409|11680
85483|10677
19707|12365
39928|8103
27431|12675
43433|8879
24343|8849
24849|13754
71114|13379
1949|11791
30221|8810
48330|9477
95156|10493
12162|6642
79239|8229
5274|11553
7501|14624
98786|10305
30253|11874
17614|9847
7773|9113
89975|12593
43364|7357
56301|13168
74970|8651
95892|8569
1604|11023
55317|6357
43309|12717
72436|10240
68484|11079
19298|9019
77468|10695
63078|11280
92754|8291
64296|9217
81389|9108
41026|9427
20955|11053
2682|11121
49172|10137
78449|11678
38557|9886
19259|11099
34116|10999
42019|11017
90062|10317
94621|11801
28284|8333
46849|10874
60906|9735
58568|10619
76564|12664
89671|6141
87781|10391
83782|10757
20377|11672
88762|6364
74584|10472
98471|11305
66506|11750
58141|9678
49981|9258
18619|11275
39538|8408
96394|6359
4139|3898
88353|10401
55770|8606
20195|11000
75532|12843
66928|8544
71142|8548
77217|12677
71143|11696
10014|10616
2736|12273
155|19801
31994|13142
2037|2428
28245|13021
54662|9942
18793|13185
29255|11027
53596|6973
39567|6309
69510|12936
69699|10323
29018|7780
97691|8680
43850|11936
22941|11503
46274|11976
71119|8507
8499|8730
30490|3554
72022|13990
51185|11209
27619|7963
61037|8756
94471|10446
31317|10607
98859|10391
9162|10861
38054|11525
13980|11056
70659|13428
30509|9802
5036|9646
50099|10197
92208|11623
27711|11743
65331|8441
45036|11183
19528|6942
13756|11814
55474|7707
81653|11877
89915|5766
82543|10355
36367|11328
8960|11813
70316|12182
7394|10299
4665|9840
23764|11594
48840|10134
2017|8164
34465|463
59768|11459
74693|11977
1035|12257
46479|11140
27987|9948
57136|11030
50512|9213
45712|7417
2219|11323
25699|11546
96861|8961
82839|12539
27076|11285
19752|9063
85356|7732
64632|12884
12846|10948
55405|7290
88043|7834
53701|7654
89905|11745
49052|7115
36772|7951
11504|10438
43156|11787
28365|10095
66883|10524
35953|8225
92570|8253
68237|10171
54381|8608
523|6513
46895|11427
25357|13567
98144|10432
62440|11176
28148|8266
78878|13307
87047|10942
20617|1092
34837|11734
7667|12602
33014|10568
6598|8584
5489|10312
15223|13090
502|10677
56032|12736
49060|9883
22292|10079
36531|13650
61050|9585
83358|9168
49333|8010
39101|11388
50154|15065
27149|9249
32401|9470
28843|8988
96|13621
34839|9995
86553|9743
13240|7618
21399|10963
33171|8572
66326|11656
13765|8568
51234|9291
66891|3494
39460|11808
9423|11273
1747|11021
14110|13324
97693|10332
89852|8412
70894|10595
97462|6278
33282|12165
49741|9834
51219|12826
77991|8948
86511|11437
14320|12467
98309|10744
8920|6175
35408|11628
4687|6022
85090|10240
18614|6576
5046|9182
64647|9032
24203|13027
19300|8251
115|9864
84181|18193
36527|8687
79332|11723
33228|10796
37536|12109
75468|6063
96431|8110
9267|10763
63343|9419
8156|8312
87176|10178
74884|6052
58417|9508
81729|11889
85634|10934
31315|8380
64578|7746
327|12944
41864|12356
1471|8949
35758|9761
60368|11959
25687|10305
72206|9539
39122|8843
95812|8311
75910|12786
83650|8196
64787|11881
5188|9965
22922|11687
24771|8575
61968|10738
686|8842
21035|7678
14633|9423
19328|4076
81502|11131
69333|8256
46106|9253
28578|6329
6967|8562
57975|10036
22997|9938
85301|10657
72944|12161
92950|8159
24609|10557
33750|11108
47553|11715
36821|9839
9516|6453
28781|10860
61432|10099
65133|6011
53564|8704
23454|6150
20117|7311
12754|8786
8366|19188
80539|12915
12789|16125
85943|9309
4650|9456
61669|12255
45051|10127
384|13805
27110|10478
31602|11269
77700|9128
98738|8071
62065|11529
47545|9996
86592|11238
87368|13418
28116|11740
84616|9872
19885|7008
70092|11163
26485|10208
30883|5955
74254|10279
29682|10777
43278|8922
71231|6226
8239|9082
78864|2312
67740|1459
58335|11395
73514|597
79838|8004
25806|7348
37110|8715
73176|10084
89575|10391
916|9521
106|13186
35245|11829
27896|10304
43928|11897
94105|7632
52471|8123
53785|8154
31062|13345
73178|8616
67070|9022
45632|8955
63948|13917
39814|11951
42431|8062
89547|1735
58401|10898
49516|9417
93108|8408
13000|11054
89655|12690
88840|9477
43018|2634
82830|10733
83154|11159
1829|6409
4171|11722
52|10235
49291|11054
29378|10397
94100|11727
38672|11760
16353|9671
23027|9596
12000|10363
69321|8591
23816|10081
93694|9362
28456|13003
2244|10852
86882|10753
66369|9968
23057|5393
49329|7940
32976|10208
46111|10844
28307|10344
12691|13256
88675|11097
58739|11045
20394|11563
33074|10890
20349|10126
89285|11670
10827|12079
30410|8383
8281|13212
37588|9779
85310|13506
17841|648
23948|9310
78439|1
83098|8285
78607|9309
59187|8893
44193|9068
46414|13026
24781|8719
23524|12879
71920|11716
93973|11666
26959|8404
45700|19618
33268|11115
30129|10297
14765|12542
21316|6756
31150|10206
94176|6495
32311|8357
33227|10999
2273|7681
96791|9838
53865|9629
61700|16006
43200|13561
11612|9892
74181|10574
45192|10527
38639|5489
96025|8996
7541|13300
6869|12041
55958|6968
4889|11093
45810|9753
81100|12171
21743|7943
7332|12351
12446|11895
9363|8112
20977|11889
81475|7298
96117|8553
44324|9211
34185|9360
13199|8536
18625|8187
95288|6445
14929|13488
27027|12423
28987|10885
91206|11995
64721|6094
71546|11285
16004|8107
99972|9372
45809|9468
11561|11008
56725|17994
24795|11054
74492|8832
36616|7305
44662|11185
34381|11150
39950|18638
74323|10174
23535|9265
62839|6908
86635|10536
19605|12587
31233|12307
28897|9795
80552|8942
88270|10302
51323|6794
78297|7061
10565|10959
46739|10280
80909|9270
48192|11159
66298|10426
99890|12169
41644|13207
29658|7426
93888|6887
72492|9537
7446|10633
50129|12472
38049|10665
52506|10626
94636|9698
80328|6419
44648|9342
16486|9945
6891|8494
72789|12258
16149|8280
4641|11063
48399|6669
87461|11335
22151|6348
3640|9684
82110|7849
79272|9970
14956|13698
89578|8346
72725|10912
19214|12580
48807|9217
81985|12532
49696|10640
89733|11857
91876|7479
56812|11110
49543|9770
34413|8117
44317|11885
92506|6921
94409|9375
46717|9113
10427|8913
17542|8264
9447|11414
18314|8773
68024|6713
23649|13750
20568|10979
51119|11568
65657|11781
73817|7009
57252|11305
44558|11002
74812|9545
86557|13931
46380|9943
62365|11288
87860|8493
24011|10387
47019|10869
4192|9342
18142|11769
85516|9708
56238|8627
85477|6509
15046|10019
79726|10247
57278|10982
62545|9643
84387|12033
72353|19035
89350|9854
14748|9638
16859|9587
81372|9185
75694|6375
35877|6858
52543|8833
43831|13166
88424|6987
97343|10311
1650|11131
40708|11484
26385|12376
70360|6929
30669|10995
27404|11517
78325|13804
74153|9732
86865|9038
63330|13230
75422|11107
29572|11041
87998|10498
42189|13805
6703|3854
20876|8425
25191|8952
66543|11288
49264|11529
67495|13700
37843|9900
45819|11588
14384|9836
65815|11782
61206|6730
41315|13062
54729|12292
70330|13336
87129|11127
40986|11947
87437|9392
57674|3230
32249|11012
25647|8391
70766|8785
8208|13274
31415|8820
48252|9334
83253|10848
75835|8553
66833|8380
90835|8942
4822|4317
62617|10689
42395|11074
28421|11107
86462|8859
83689|9472
14637|8616
70936|6205
79311|11685
